Id,Start,Name,Impact,Currency
5279ffaf-66a4-40ec-88c0-9af05dfbda91,03/08/2016 16:30:00,4-Week Bill Auction,LOW,USD
9a91bfc8-77fb-4c1b-9cd5-25c165961f2d,03/08/2016 18:00:00,3-Year Note Auction,LOW,USD
4dfdf5bb-a067-4bc8-813d-1bdd83ebd1e3,03/08/2016 21:30:00,API Weekly Crude Oil Stock,LOW,USD
036cf303-991b-4403-8ba1-7add72c17e9c,03/09/2016 12:00:00,MBA Mortgage Applications,LOW,USD
664a054d-521e-4c4b-a9ad-6bf2959222ce,03/09/2016 12:00:00,IPCA Inflation,LOW,BRL
0f46fa32-5704-4efe-b894-4b43a86cfd4c,03/09/2016 15:00:00,Wholesale Inventories,LOW,USD
f3175e60-2d2e-4f69-b18e-c4b4a78457c4,03/09/2016 15:30:00,EIA Crude Oil Stocks Change,LOW,USD
9da70e11-376a-4b56-ab54-8d1b040b3076,03/09/2016 18:00:00,10-Year Note Auction,MEDIUM,USD
67c20101-7a59-4453-9055-95a93420a7d3,03/10/2016 01:30:00,Consumer Price Index (MoM),MEDIUM,CNY
a8aebbd7-19e7-4889-b14f-018649d616b2,03/10/2016 01:30:00,Producer Price Index (YoY),MEDIUM,CNY
0b83b42e-77d8-455f-b897-f9932388ea94,03/10/2016 01:30:00,Consumer Price Index (YoY),MEDIUM,CNY
ddfae001-15f2-4cab-b9bb-0cdde3e87937,03/10/2016 12:00:00,Retail Sales (MoM),LOW,BRL
ca1a2234-043a-481b-a062-7b4a60063fb2,03/10/2016 13:30:00,Continuing Jobless Claims,LOW,USD
96695112-3c30-401e-9e2f-a074a3e99833,03/10/2016 13:30:00,Initial Jobless Claims,MEDIUM,USD
05623ca9-b4ed-4588-acac-6ab39816dfb0,03/10/2016 15:30:00,EIA Natural Gas Storage Change,LOW,USD
6aada865-862c-4a88-90e2-af448067235c,03/10/2016 18:00:00,30-Year Bond Auction,LOW,USD
8f34b1e2-8193-4ee1-97e6-7d4df4316737,03/10/2016 19:00:00,Monthly Budget Statement,MEDIUM,USD
f7bf7aa3-1d07-414b-8ee2-1a8a884e7d3c,03/11/2016 02:00:00,FDI - Foreign Direct Investment (YTD) (YoY),MEDIUM,CNY
fb3925b8-01bb-4d7d-bab3-5553677d8966,03/11/2016 02:00:00,New Loans,LOW,CNY
e4e89c0e-94bf-421f-8d63-b4e99a2adbd3,03/11/2016 02:00:00,M2 Money Supply (YoY),LOW,CNY
703dd270-dc41-467b-912d-24431ac51d84,03/11/2016 13:30:00,Import Price Index (MoM),MEDIUM,USD
b7c3d4d0-c8bd-42e2-a488-b67557c27e67,03/11/2016 13:30:00,Import Price Index (YoY),MEDIUM,USD
22847918-24d4-4fe7-9338-2875f56ab1f6,03/11/2016 13:30:00,Export Price Index (MoM),MEDIUM,USD
c930be8e-50b2-40a3-bc8b-fe4519c6f751,03/11/2016 13:30:00,Export Price Index (YoY),MEDIUM,USD
a2a6a615-e961-4e12-afe1-233ea521339b,03/11/2016 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
f0417dab-3242-4217-9083-79b6d0a3bdad,03/11/2016 19:30:00,CFTC Gold NC Net Positions,LOW,USD
8ec9271a-fea1-4e48-8bed-2bb8ef76182c,03/11/2016 19:30:00,CFTC Oil NC Net Positions,LOW,USD
ca0b77f0-968a-439d-8c96-042434df0b46,03/11/2016 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
900a5f04-f839-433d-8a71-680420b3145a,03/12/2016 02:00:00,Fixed Asset Investment (YTD) (YoY),LOW,CNY
a5e3890b-b05a-4d8c-b52e-2ade44fb7f77,03/12/2016 02:00:00,Industrial Production (YoY),MEDIUM,CNY
d2ba4dae-6270-46eb-8922-9f14b259c61c,03/12/2016 02:00:00,Retail Sales (YoY),MEDIUM,CNY
d0c9ac08-115a-40c2-b261-f031c8926ee3,03/13/2016 02:00:00,"Daylight Saving Time ",NONE,USD
f9dcb01e-b2b1-448f-912e-5322bed40df8,03/14/2016 15:30:00,3-Month Bill Auction,LOW,USD
61a87ad6-9675-4b0c-862d-705742a69dd9,03/14/2016 15:30:00,6-Month Bill Auction,LOW,USD
7e73762c-640b-4760-a102-55baf8e0390e,03/15/2016 12:30:00,NY Empire State Manufacturing Index,LOW,USD
a029b776-dc1b-462d-8477-d7ce1180aa38,03/15/2016 12:30:00,Producer Price Index (YoY),LOW,USD
4be450eb-cb72-445d-9a35-ef43e85e9e50,03/15/2016 12:30:00,Retail Sales ex Autos (MoM),MEDIUM,USD
cc9f96dc-032b-4e48-87dc-bd52de856e2c,03/15/2016 12:30:00,Producer Price Index ex Food & Energy (MoM),LOW,USD
f774710e-9a52-4010-b82d-b37569bb2bf6,03/15/2016 12:30:00,Producer Price Index ex Food & Energy (YoY),LOW,USD
4cf69db5-9281-4c4e-9aeb-920a0560874d,03/15/2016 12:30:00,Retail Sales Control Group,LOW,USD
e2c1e997-a528-4e77-b51b-b33fcc018349,03/15/2016 12:30:00,Producer Price Index (MoM),LOW,USD
408e30cf-b173-4d0f-b953-3cb2b4d1fc5c,03/15/2016 12:30:00,Retail Sales (MoM),HIGH,USD
50878e03-bbe9-4c2f-821e-fd0e87e0528d,03/15/2016 12:55:00,Redbook Index (YoY),LOW,USD
c9f940e6-748f-4a35-b18f-52d220e2cd94,03/15/2016 12:55:00,Redbook Index (MoM),LOW,USD
9c1e2523-e2c4-4d17-9ba8-3d3c5fe53f83,03/15/2016 14:00:00,Business Inventories,LOW,USD
cb0ee09a-e067-4b4a-8fc8-f5c3b22bc5a2,03/15/2016 14:00:00,NAHB Housing Market Index,MEDIUM,USD
2cf2e9a5-85b0-48e8-9c5a-4b7fa6a724b5,03/15/2016 15:30:00,4-Week Bill Auction,LOW,USD
fb519554-421f-45bf-941f-d6550c581565,03/15/2016 20:00:00,Total Net TIC Flows,LOW,USD
b3b5bd83-ee26-4e45-8cee-b419551bdcd0,03/15/2016 20:00:00,Net Long-Term TIC Flows,LOW,USD
2abf18d4-3675-46f9-be37-c37106ff6753,03/15/2016 20:30:00,API Weekly Crude Oil Stock,LOW,USD
74d4e505-8380-438a-85b5-7014e6203e5f,03/16/2016 11:00:00,MBA Mortgage Applications,LOW,USD
8c369148-d9f0-4b4b-8503-6105c3b7a737,03/16/2016 12:30:00,Consumer Price Index Core s.a,MEDIUM,USD
750598dc-8dd5-4474-9447-9f843f799136,03/16/2016 12:30:00,Building Permits (MoM),MEDIUM,USD
6bda85fd-5abd-4f7b-92fc-81ba5c4c183b,03/16/2016 12:30:00,Housing Starts (MoM),MEDIUM,USD
77999a68-641b-4d98-af05-4573d89e623d,03/16/2016 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
a414ca26-2813-4a31-b28c-9a2274b5238c,03/16/2016 12:30:00,Consumer Price Index n.s.a (MoM),MEDIUM,USD
bd1d7276-a939-47a9-aa8e-252c97ead683,03/16/2016 12:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
47d2af16-a336-4340-8f9a-2ea1194caa57,03/16/2016 12:30:00,Consumer Price Index (YoY),MEDIUM,USD
d9078aed-3b5b-4adb-956d-bd0bccc80b9b,03/16/2016 12:30:00,Consumer Price Index ex Food & Energy (YoY),MEDIUM,USD
268e377e-8740-4221-add8-0e50c828b910,03/16/2016 13:15:00,Industrial Production (MoM),MEDIUM,USD
37574c00-c115-40c8-adcd-836135d70c8b,03/16/2016 13:15:00,Capacity Utilization,MEDIUM,USD
466cbe71-ebdd-46fb-9ad9-b9bcea48b810,03/16/2016 13:30:00,Building Permits Change,LOW,USD
34620975-4142-4d5c-8afd-033f79a0b246,03/16/2016 13:30:00,Housing Starts Change,LOW,USD
107346cd-b516-4c52-ad94-10c764738c9d,03/16/2016 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
009a222f-5963-4044-b0d8-33df23b28f3f,03/16/2016 18:00:00,FOMC Economic Projections,HIGH,USD
a6925612-2b1a-4404-8163-e3a5556fdbb9,03/16/2016 18:00:00,Fed Interest Rate Decision,HIGH,USD
41ce8e8f-9941-426c-9f38-e65b11b96008,03/16/2016 18:30:00,Fed's Monetary Policy Statement and Press Conference,HIGH,USD
f2631717-51b4-4832-89cd-166ab46a18b3,03/17/2016 02:00:00,FDI - Foreign Direct Investment (YTD) (YoY),MEDIUM,CNY
31723f02-c2ec-4ae8-bca5-d49d02da355f,03/17/2016 12:30:00,Continuing Jobless Claims,LOW,USD
ccec3d2e-b56a-41ff-bf23-b47812e51dd3,03/17/2016 12:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
424cd3cc-ec89-4349-be79-f641c5649920,03/17/2016 12:30:00,Current Account,LOW,USD
e97760b6-53bd-4851-b511-a25b00e47315,03/17/2016 12:30:00,Initial Jobless Claims,MEDIUM,USD
7ae5121a-cbd7-4fb5-a28c-c2f3317a9814,03/17/2016 14:00:00,JOLTS Job Openings,LOW,USD
e3c8094b-3ee6-44f7-9374-441b5ba38684,03/17/2016 14:30:00,EIA Natural Gas Storage Change,LOW,USD
480c3e14-9d7f-4294-83ea-222535c0c233,03/18/2016 01:30:00,"House Price Index ",LOW,CNY
1812b1dd-1fcb-47d9-9b71-0ff2f210794d,03/18/2016 13:00:00,Fed's Dudley speech,LOW,USD
29318e80-5dd8-4f0a-8ccc-0dae8dd7e7c0,03/18/2016 14:00:00,Michigan Consumer Sentiment Index,LOW,USD
c8575c85-fbce-45eb-b503-c72983fd4836,03/18/2016 15:00:00,Fed's Rosengren speech,LOW,USD
f4a497dc-af45-4cc3-9af9-fe137f25a433,03/18/2016 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
b71afc82-7439-4fe7-b84c-23937b56e9c9,03/18/2016 18:00:00,Fed's Bullard speech,LOW,USD
d34326da-e47a-4345-bada-eb84a4bcc185,03/18/2016 19:30:00,CFTC Gold NC Net Positions,LOW,USD
873c596e-abd8-40cf-8c50-93619a35891d,03/18/2016 19:30:00,CFTC Oil NC Net Positions,LOW,USD
9910aad8-8bc2-4359-909a-0169fc2595b1,03/18/2016 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
6c4045e3-957d-4c25-ae33-e9bc5b16e602,03/21/2016 01:45:00,MNI Business Sentiment Indicator,LOW,CNY
9351b920-8686-4ee4-aa83-29d9ff718663,03/21/2016 12:30:00,"Chicago Fed National Activity Index ",MEDIUM,USD
0341da17-52cb-45e3-ba32-4a7e8f649734,03/21/2016 14:00:00,Existing Home Sales (MoM),LOW,USD
927bd36d-9a24-48c0-b095-d717434eb942,03/21/2016 14:00:00,Existing Home Sales Change (MoM),LOW,USD
3a2fd5ef-3bdb-4502-b4db-a4329f002a17,03/21/2016 15:30:00,3-Month Bill Auction,LOW,USD
fec1eeae-0716-4ccc-82a5-3fa48a7394ba,03/21/2016 15:30:00,6-Month Bill Auction,LOW,USD
a37c67e7-0640-4825-bc0d-5b2263111635,03/21/2016 16:40:00,Fed's Lockhart speech,LOW,USD
f43cb6b1-2917-4a4f-8e8b-9375ba0ff6d2,03/22/2016 12:55:00,Redbook Index (YoY),LOW,USD
961dfce9-20ef-4814-94d0-dbcb938175c2,03/22/2016 12:55:00,Redbook Index (MoM),LOW,USD
b329667f-fc50-42cf-b9a4-e241a89bbe1f,03/22/2016 13:00:00,Housing Price Index (MoM),MEDIUM,USD
4b5ca9d0-131f-4b60-8799-38a8ba94b429,03/22/2016 13:45:00,Markit Manufacturing PMI,MEDIUM,USD
827b1910-02a2-4f85-8a9e-d11da0f34293,03/22/2016 14:00:00,Richmond Fed Manufacturing Index,LOW,USD
0bdc7dbb-d7f5-4ea7-9ce0-2c7df4b3f422,03/22/2016 15:30:00,4-Week Bill Auction,LOW,USD
b6ffb491-a8e9-4cd5-a6e0-70424f888450,03/22/2016 17:30:00,Fed's Evans speech,LOW,USD
cf639f7f-7c40-4188-b761-8f0509f3c046,03/22/2016 20:30:00,API Weekly Crude Oil Stock,LOW,USD
556ab8e8-4f2b-4918-a9f9-166ef03077c2,03/23/2016 11:00:00,MBA Mortgage Applications,LOW,USD
1bd7ea4b-14c4-450a-80ee-48e9e6537459,03/23/2016 12:00:00,Mid-month Inflation,LOW,BRL
82d3f3bd-00fa-4660-82c5-624edd24b0f6,03/23/2016 13:00:00,Unemployment Rate,LOW,BRL
2b9fce94-f4b7-43a8-878e-d9129ad57e24,03/23/2016 13:00:00,IPCA Inflation,LOW,BRL
0f601f19-9ea5-45d9-af82-7548fc2aaa75,03/23/2016 13:30:00,Current Account,LOW,BRL
4c8c5519-cee7-450b-857e-9ca1d14886bc,03/23/2016 14:00:00,New Home Sales (MoM),MEDIUM,USD
18a4ddaf-bfcb-4dfa-9835-5019923c2d3e,03/23/2016 14:00:00,New Home Sales Change (MoM),MEDIUM,USD
d37ee13b-24fe-4790-b158-5c0d30d74942,03/23/2016 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
ff0ec587-be43-476c-9bd2-94c33757fc6e,03/24/2016 12:15:00,Fed's Bullard speech,LOW,USD
e537a26e-304e-416b-9fc1-16c0ced3a046,03/24/2016 12:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
646bba08-c9fd-4068-9108-1ff27d3b6905,03/24/2016 12:30:00,Continuing Jobless Claims,LOW,USD
194b862b-0a3a-4b98-b4a9-ebd1982a4e4b,03/24/2016 12:30:00,Durable Goods Orders,MEDIUM,USD
199daaf5-201d-4f07-8d1a-268bf0b38f18,03/24/2016 12:30:00,Initial Jobless Claims,MEDIUM,USD
6a328027-3afe-46aa-a5c8-7671410a5319,03/24/2016 13:45:00,Markit Services PMI,MEDIUM,USD
8fbd25bf-8428-496b-9440-5b9cd58a4f97,03/24/2016 13:45:00,Markit PMI Composite,MEDIUM,USD
41b31432-2ebe-4b11-85a8-dd679f405b78,03/24/2016 14:30:00,EIA Natural Gas Storage Change,LOW,USD
e77596d7-b2e6-4ec6-b311-9da6cda6abe1,03/24/2016 15:00:00,Kansas Fed Manufacturing Activity,LOW,USD
dda1c660-a107-4e71-9b5a-b5471a482243,03/24/2016 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
4e836c6b-646d-4f7d-ba80-ce9dffcc4697,03/25/2016 00:00:00,"Good Friday ",NONE,BRL
e385658c-e3d4-452d-8563-bc283d9e7d0c,03/25/2016 12:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
c2c9d0fb-028c-408f-8e8c-ce6b6de7b604,03/25/2016 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
8778dc4a-5820-440c-9880-911f66af5033,03/25/2016 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
b3385d1c-c1c3-44f1-ad8b-33c3956f117a,03/25/2016 12:30:00,Gross Domestic Product Annualized,MEDIUM,USD
e83f6611-246b-4c26-9c17-2d3ef7be2301,03/25/2016 19:30:00,CFTC Gold NC Net Positions,LOW,USD
6a7ba8a9-8230-4cc7-b2b1-263df4ae67c2,03/25/2016 19:30:00,CFTC Oil NC Net Positions,LOW,USD
6722010b-a39f-44f9-ad18-02ce68b54ec7,03/25/2016 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
d4e97194-113b-4287-8bf0-de373a7f2a69,03/28/2016 12:30:00,Personal Consumption Expenditures - Price Index (YoY),LOW,USD
22f207d8-4d76-45d8-bf2b-77f5f8c3bc59,03/28/2016 12:30:00,Core Personal Consumption Expenditure - Price Index (MoM),MEDIUM,USD
c65d633f-997b-45d9-a654-07dbda79f120,03/28/2016 12:30:00,Personal Income (MoM),MEDIUM,USD
bc5788d5-a4c6-4489-bf81-e005a222b2f8,03/28/2016 12:30:00,Goods Trade Balance,LOW,USD
89d8e9a6-690c-472d-a2a7-ee8c7df12e30,03/28/2016 12:30:00,Personal Consumption Expenditures - Price Index (MoM),LOW,USD
5542385a-abb1-4684-b65e-0c22ea936c84,03/28/2016 12:30:00,Personal Spending,MEDIUM,USD
827f7970-645e-44dd-9d28-fc7975cb2777,03/28/2016 12:30:00,Core Personal Consumption Expenditure - Price Index (YoY),HIGH,USD
aba573a1-9523-4b8c-b697-4ce3bfee0c1f,03/28/2016 14:00:00,Pending Home Sales (YoY),MEDIUM,USD
094af971-5f51-4620-a06f-7d506c41c032,03/28/2016 14:00:00,Pending Home Sales (MoM),LOW,USD
3d4263c3-4083-4c6f-8d57-0c882a5103d5,03/28/2016 14:30:00,Dallas Fed Manufacturing Business Index,LOW,USD
a02ddb6e-850c-43e2-a0ea-18c61553d5d6,03/28/2016 15:30:00,3-Month Bill Auction,LOW,USD
cbee0b46-39bf-485c-885e-234231a43167,03/28/2016 15:30:00,6-Month Bill Auction,LOW,USD
86936c88-8199-40ec-aede-bfe67c3689a9,03/29/2016 09:15:00,Fed's Williams speech,LOW,USD
c69e3a35-8c3a-4e1d-bead-22369be53850,03/29/2016 12:55:00,Redbook Index (YoY),LOW,USD
63a713a3-0203-45b8-940b-ddbdb2ce4542,03/29/2016 12:55:00,Redbook Index (MoM),LOW,USD
f06935b6-8aac-47ca-8a20-d2757cb8363c,03/29/2016 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),LOW,USD
3673ec7d-1c46-42fb-8f38-31ebf391f111,03/29/2016 14:00:00,Consumer Confidence,HIGH,USD
79292445-d129-46bd-83b7-57350eca66c7,03/29/2016 15:30:00,52-Week Bill Auction,LOW,USD
282a3953-4377-40d2-ba43-3a357c9469e6,03/29/2016 15:30:00,4-Week Bill Auction,LOW,USD
956a6dbd-ddc4-4a1a-a2af-b90146142ee6,03/29/2016 16:20:00,Fed's Chair Yellen speech,MEDIUM,USD
4ae80665-d4f4-442c-a1c3-b47e6403db7c,03/29/2016 17:00:00,2-Year Note Auction,LOW,USD
3e952372-895a-4db9-9554-610a1ea7e142,03/29/2016 17:00:00,5-Year Note Auction,LOW,USD
b30eca5c-d032-49fa-8064-49522289a384,03/29/2016 20:30:00,API Weekly Crude Oil Stock,LOW,USD
3a542985-70cb-4b48-bdf4-0af1bca7e24f,03/30/2016 11:00:00,MBA Mortgage Applications,LOW,USD
0ba4033d-52b0-42a6-9678-5630209f0f7e,03/30/2016 11:00:00,Inflation Index/IGP-M,LOW,BRL
6d748ac0-bac9-4af3-baed-989796297598,03/30/2016 12:15:00,ADP Employment Change,MEDIUM,USD
685c38c3-cc66-45ca-b44a-7addceb56432,03/30/2016 13:30:00,Primary Budget Surplus,LOW,BRL
9a75bb71-b7d0-421c-a8f3-1c1bb990e48a,03/30/2016 13:30:00,Nominal Budget Balance,LOW,BRL
7c7c3a68-af25-4f88-9444-b593b9d7eaae,03/30/2016 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
9e7f33c2-79a1-4d9f-9449-007233a5cb55,03/30/2016 17:00:00,Fed's Evans speech,LOW,USD
9266346c-6ed1-458d-92e2-55b6fe3556fa,03/30/2016 17:00:00,7-Year Note Auction,LOW,USD
dfcbe0a4-b2cc-483c-9b07-bd6e7b4e11dd,03/31/2016 11:30:00,Challenger Job Cuts,LOW,USD
4d0c0863-1c37-4c01-b51a-0971fb662cf3,03/31/2016 12:30:00,Continuing Jobless Claims,LOW,USD
6eacb04c-f6bb-4fa3-a74f-501d443b8d54,03/31/2016 12:30:00,Initial Jobless Claims,MEDIUM,USD
02eb2555-b9cf-42db-a4da-d083360d27f0,03/31/2016 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
3430f5f5-f834-4eab-bfa0-31bbde64165d,03/31/2016 14:30:00,EIA Natural Gas Storage Change,LOW,USD
af8802cd-ba58-48f0-8dbc-65acba58ad92,03/31/2016 21:00:00,Fed's Dudley speech,LOW,USD
8eafb811-8e03-4f5e-a8bb-acafa28943f0,04/01/2016 01:00:00,Non-Manufacturing PMI,MEDIUM,CNY
dd64dc57-2aff-4e5f-9af5-c663e7f1011c,04/01/2016 01:00:00,NBS Manufacturing PMI,MEDIUM,CNY
bd1195f8-61e7-40a7-865e-e3c64720d3f8,04/01/2016 01:45:00,Caixin Manufacturing PMI,MEDIUM,CNY
5a9faf5d-ccca-48ef-809f-8bba9e2da351,04/01/2016 12:00:00,Industrial Output (MoM),LOW,BRL
d29c5d2f-38c8-4dc5-ba3a-82d334263764,04/01/2016 12:00:00,Industrial Output (YoY),LOW,BRL
0e39dcbe-03f4-49b3-85d5-de788cd638fc,04/01/2016 12:30:00,Nonfarm Payrolls,HIGH,USD
e9bf51b8-ece9-4165-89db-4b0e537e9a98,04/01/2016 12:30:00,Average Hourly Earnings (YoY),LOW,USD
4757d810-6d6d-4606-90aa-5d67c023abd7,04/01/2016 12:30:00,Average Weekly Hours,MEDIUM,USD
495d5b84-5212-4d54-a85e-02cb3296857c,04/01/2016 12:30:00,Labor Force Participation Rate,MEDIUM,USD
920d6967-e58c-4cdd-8e43-f6ea6b3d1e64,04/01/2016 12:30:00,Average Hourly Earnings (MoM),LOW,USD
63caa58f-efdb-4fc7-87b9-0bab050c94a9,04/01/2016 12:30:00,Unemployment Rate,HIGH,USD
3d699bac-ea8e-4f0d-8819-f5a4f44939c9,04/01/2016 13:45:00,Markit Manufacturing PMI,MEDIUM,USD
a0b205b9-5089-4a50-b954-25c9b06cd373,04/01/2016 14:00:00,Michigan Consumer Sentiment Index,LOW,USD
77d599e5-d1ed-4515-a5c8-12acff7e7ee3,04/01/2016 14:00:00,ISM Manufacturing PMI,HIGH,USD
3ceeb557-95e2-4fbf-a365-0a436b48e495,04/01/2016 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
20f1cc3f-6320-4208-a341-383bf004bc6a,04/01/2016 14:00:00,Construction Spending (MoM),MEDIUM,USD
bc538336-619e-49ab-948d-604b3c4668c9,04/01/2016 14:00:00,HSBC PMI Manufacturing,LOW,BRL
1e4ccc89-c99b-4ff9-934f-66c37bfe9906,04/01/2016 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
0b5730f6-eae7-4f2d-aeb7-bf6445b0ef92,04/01/2016 19:00:00,Trade Balance,LOW,BRL
918cdd65-fead-4d3c-a628-e0faf4811cf6,04/01/2016 19:30:00,CFTC Gold NC Net Positions,LOW,USD
79955b2a-568c-4324-a734-10e64c4e3681,04/01/2016 19:30:00,CFTC Oil NC Net Positions,LOW,USD
a000bfdf-2ce4-472a-a17b-68d2ba07f030,04/01/2016 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
faa088dd-fb95-4fe9-a162-93d0e4634f6e,04/01/2016 20:50:41,Total Vehicle Sales,LOW,USD
38e658d4-1f89-4a59-be88-2dc0932f2e32,04/04/2016 00:00:00,Ching Ming Festival,NONE,CNY
f469a391-47af-42f7-bc71-a74e1617017a,04/04/2016 00:00:00,Ching Ming Festival,NONE,CNY
fea12919-fb74-4b98-87a5-552b8eae1db8,04/04/2016 13:45:00,ISM-NY Business Conditions Index,LOW,USD
e3664c15-104a-4bf7-8dc2-cb6967ff26be,04/04/2016 14:00:00,Labor Market Conditions Index,MEDIUM,USD
ed5de2c1-4279-47a4-aea6-c15a56777b14,04/04/2016 14:00:00,Factory Orders (MoM),MEDIUM,USD
106c7f54-b123-445a-9af9-ef776b192a1e,04/04/2016 15:30:00,3-Month Bill Auction,LOW,USD
7c447317-2c14-4f05-9974-d174d44753a6,04/04/2016 15:30:00,6-Month Bill Auction,LOW,USD
5a60eb16-f308-4eca-b650-ccfabc49cd7b,04/05/2016 12:30:00,Goods and Services Trade Balance,MEDIUM,USD
588107c8-d52c-4c41-9dbb-6868be68774b,04/05/2016 12:55:00,Redbook Index (YoY),LOW,USD
fb0cd69c-3927-466c-a480-6f35272d63db,04/05/2016 12:55:00,Redbook Index (MoM),LOW,USD
3e6e552e-fa38-4154-9830-99ce2b7dcb0c,04/05/2016 13:10:02,Fipe's IPC Inflation,LOW,BRL
def8e31b-5e29-4ed6-8bec-bfb19983152e,04/05/2016 13:45:00,Markit Services PMI,MEDIUM,USD
291dc7da-5524-4bc1-a54d-aaae5285b36e,04/05/2016 13:45:00,Markit PMI Composite,MEDIUM,USD
1a4b33ef-0923-4e17-8595-82987d5e516b,04/05/2016 14:00:00,IBD/TIPP Economic Optimism (MoM),LOW,USD
6b78a7f2-99fd-4440-b7c7-86ef4a4eef2a,04/05/2016 14:00:00,ISM Services PMI,MEDIUM,USD
7b44acc5-7488-461e-8267-2894ca73dcd6,04/05/2016 14:00:00,JOLTS Job Openings,LOW,USD
426dab39-a642-498a-a9d2-cbae842266ef,04/05/2016 15:30:00,4-Week Bill Auction,LOW,USD
b746633e-ffae-440d-89dd-996d854065a2,04/05/2016 20:30:00,API Weekly Crude Oil Stock,LOW,USD
2d5b4c98-9f93-4126-8acb-2356a48cba29,04/06/2016 01:45:00,Caixin Services PMI,MEDIUM,CNY
219a62a2-f0f8-4934-af8a-25a1eda6642f,04/06/2016 11:00:00,MBA Mortgage Applications,LOW,USD
7802ee01-ac6c-4bab-8e19-2083940ab327,04/06/2016 14:30:00,EIA Crude Oil Stocks Change,LOW,USD
388c307b-82ca-432f-825c-9f6210e4a029,04/06/2016 16:20:00,Fed's Mester speech,LOW,USD
efeda016-0a80-4b39-a80c-c86ed84ba9d0,04/06/2016 18:00:00,FOMC Minutes,HIGH,USD
10f9c595-ab9d-464a-8b22-6459e6aafb27,04/06/2016 22:30:00,Fed's Bullard speech,LOW,USD
ecabcf09-a8f3-40b7-9870-1bad74e0054b,04/07/2016 08:33:48,Foreign Exchange Reserves (MoM),LOW,CNY
e9831d3c-0fa4-41a7-a72c-282c0f4a40fd,04/07/2016 12:30:00,Continuing Jobless Claims,MEDIUM,USD
577107bc-ff15-4a8e-9ac5-be138ee95ecd,04/07/2016 12:30:00,Initial Jobless Claims,MEDIUM,USD
322477e6-52c0-4ff4-beda-c27a2ad68afc,04/07/2016 14:30:00,EIA Natural Gas Storage Change,LOW,USD
f0e8dbe0-88c0-4339-8792-a7d63da2f58e,04/07/2016 19:00:00,Consumer Credit Change,MEDIUM,USD
d198b569-4216-44bd-8e9b-3d9d508de597,04/07/2016 21:30:00,Fed's Chair Yellen speech,MEDIUM,USD
73aead9a-6f15-400f-a7db-b6149b8ef02f,04/08/2016 00:15:00,Fed's George speech,LOW,USD
180a17c4-f2df-404d-a943-3c762ba476af,04/08/2016 12:30:00,Fed's Dudley speech,LOW,USD
cba85495-dd06-4616-9a4e-4e8b22349d9c,04/08/2016 13:00:00,IPCA Inflation,LOW,BRL
e58a89c5-203f-4087-99d3-b5c5294af411,04/08/2016 14:00:00,Wholesale Inventories,LOW,USD
73460822-05e4-4bd4-a699-45b2b17201c4,04/08/2016 17:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
f850d527-c052-4b89-b7f2-b19e8613200f,04/08/2016 19:30:00,CFTC Gold NC Net Positions,LOW,USD
a8ed630b-9db2-497b-bdcb-9c295e84f389,04/08/2016 19:30:00,CFTC Oil NC Net Positions,LOW,USD
a1c86d5f-dd4c-4adf-893c-205503bc53d4,04/08/2016 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
a2a049b3-d7ce-457c-b2b9-a17acec8f973,04/11/2016 01:30:00,Consumer Price Index (MoM),MEDIUM,CNY
e0e2181f-88fc-47e9-8f21-cfe0d510343c,04/11/2016 01:30:00,Producer Price Index (YoY),MEDIUM,CNY
1058acb0-7a8a-45e3-a0f3-46746c254386,04/11/2016 01:30:00,Consumer Price Index (YoY),MEDIUM,CNY
ddc11582-a48a-4ae4-a148-40cbaffc3de8,04/11/2016 12:30:00,Treasury Sec Lew speech,MEDIUM,USD
2333916f-2140-4581-9b05-384b9196e25b,04/11/2016 13:25:00,Fed's Dudley speech,LOW,USD
5b2d0c77-e4a4-4bd4-88c1-6a65ad48d795,04/11/2016 13:30:00,Fed Announcement,HIGH,USD
f408b1b9-947a-41f9-8d0c-abb01d341430,04/11/2016 15:30:00,3-Month Bill Auction,LOW,USD
