Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
08/12/2020 15:00,"112931,26","113361,87","113574,94","112066,66","107987,31"
08/12/2020 14:00,"113843,79","112882,97","113596,25","112026,81","107933,29"
08/12/2020 13:00,"114118,22","113899,58","113667,57","112000,47","107883,55"
08/12/2020 12:00,"114221,28","114140,21","113644,37","111942,03","107823,08"
08/12/2020 11:00,"113714,07","114181,20","113594,79","111874,40","107759,59"
08/12/2020 10:00,"113589,77","113683,84","113536,15","111803,42","107695,05"
07/12/2020 17:00,"113695,66","113589,77","113521,38","111745,56","107634,87"
07/12/2020 16:00,"114272,72","113740,83","113514,54","111688,81","107575,02"
07/12/2020 15:00,"114348,16","114285,97","113491,91","111625,68","107513,05"
07/12/2020 14:00,"114365,82","114329,23","113412,51","111543,82","107444,98"
07/12/2020 13:00,"114333,86","114361,20","113320,83","111458,12","107375,79"
07/12/2020 12:00,"114232,19","114343,12","113216,80","111368,79","107305,59"
07/12/2020 11:00,"114376,42","114218,74","113104,16","111277,27","107234,86"
07/12/2020 10:00,"113750,50","114386,75","112992,71","111186,77","107164,67"
04/12/2020 17:00,"113720,32","113750,22","112853,30","111088,30","107092,08"
04/12/2020 16:00,"113621,75","113727,60","112763,61","111006,40","107025,17"
04/12/2020 15:00,"113364,24","113640,83","112667,21","110922,67","106957,81"
04/12/2020 14:00,"113701,05","113364,19","112569,85","110839,03","106890,64"
04/12/2020 13:00,"113424,99","113712,84","112490,42","110761,34","106825,58"
04/12/2020 12:00,"113575,06","113437,31","112368,17","110670,52","106756,36"
04/12/2020 11:00,"113403,70","113590,79","112261,26","110585,39","106689,22"
04/12/2020 10:00,"112293,77","113394,12","112128,31","110492,92","106619,85"
03/12/2020 17:00,"113023,91","112291,59","112001,72","110403,65","106551,77"
03/12/2020 16:00,"112882,20","113003,63","111972,74","110345,56","106494,08"
03/12/2020 15:00,"112948,20","112862,93","111869,65","110263,77","106428,66"
03/12/2020 14:00,"113196,19","112953,68","111770,32","110183,80","106364,00"
03/12/2020 13:00,"113050,67","113176,73","111651,98","110098,57","106297,77"
03/12/2020 12:00,"112481,05","113012,90","111499,51","110003,86","106228,63"
03/12/2020 11:00,"112258,48","112401,92","111348,17","109911,27","106160,45"
03/12/2020 10:00,"111873,88","112230,96","111242,80","109834,64","106097,72"
02/12/2020 17:00,"111685,22","111878,53","111143,98","109760,90","106036,08"
02/12/2020 16:00,"111610,71","111695,98","111070,52","109695,74","105977,36"
02/12/2020 15:00,"111572,29","111610,68","111007,98","109634,20","105919,89"
02/12/2020 14:00,"112142,40","111533,61","110947,71","109573,38","105862,69"
02/12/2020 13:00,"111222,32","112127,76","110889,12","109513,07","105805,70"
02/12/2020 12:00,"110826,14","111222,21","110765,25","109432,62","105742,16"
02/12/2020 11:00,"111361,56","110812,10","110719,56","109377,55","105687,09"
