Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
11/12/2020 10:00,"5065,28","5094,32","5091,49","5142,66","5268,07"
11/12/2020 9:00,"5052,76","5065,28","5091,21","5144,14","5269,82"
10/12/2020 18:00,"5027,22","5034,23","5093,80","5146,57","5271,87"
10/12/2020 17:00,"5049,26","5027,22","5099,76","5150,03","5274,26"
10/12/2020 16:00,"5049,76","5048,75","5107,01","5153,81","5276,74"
10/12/2020 15:00,"5069,78","5049,76","5112,84","5157,04","5279,03"
10/12/2020 14:00,"5078,30","5069,28","5119,14","5160,34","5281,34"
10/12/2020 13:00,"5064,78","5077,30","5124,13","5163,14","5283,47"
10/12/2020 12:00,"5090,82","5064,78","5128,81","5165,78","5285,54"
10/12/2020 11:00,"5117,35","5091,32","5135,22","5168,89","5287,76"
10/12/2020 10:00,"5110,34","5116,35","5139,61","5171,28","5289,74"
10/12/2020 9:00,"5120,36","5110,84","5141,93","5172,97","5291,48"
09/12/2020 18:00,"5177,44","5178,94","5145,04","5174,88","5293,29"
09/12/2020 17:00,"5179,94","5176,94","5141,65","5174,75","5294,44"
09/12/2020 16:00,"5197,47","5179,44","5138,12","5174,69","5295,62"
09/12/2020 15:00,"5168,43","5197,97","5133,99","5174,54","5296,79"
09/12/2020 14:00,"5159,91","5168,43","5127,59","5173,82","5297,78"
09/12/2020 13:00,"5130,87","5160,42","5123,51","5173,99","5299,08"
09/12/2020 12:00,"5101,83","5130,87","5119,82","5174,40","5300,48"
09/12/2020 11:00,"5104,84","5100,83","5118,71","5175,74","5302,18"
09/12/2020 10:00,"5130,37","5105,34","5120,50","5178,05","5304,21"
09/12/2020 9:00,"5108,34","5130,37","5122,02","5180,28","5306,21"
08/12/2020 18:00,"5126,37","5123,86","5121,19","5181,82","5307,97"
08/12/2020 17:00,"5135,38","5126,37","5120,92","5183,60","5309,82"
08/12/2020 16:00,"5126,87","5135,88","5120,37","5185,36","5311,67"
08/12/2020 15:00,"5125,87","5126,37","5118,82","5186,89","5313,43"
08/12/2020 14:00,"5089,31","5125,36","5118,07","5188,75","5315,31"
08/12/2020 13:00,"5070,79","5088,81","5117,34","5190,70","5317,22"
08/12/2020 12:00,"5103,33","5070,29","5120,19","5193,83","5319,52"
08/12/2020 11:00,"5117,85","5104,33","5125,18","5197,64","5322,02"
08/12/2020 10:00,"5106,34","5117,85","5127,27","5200,51","5324,21"
08/12/2020 9:00,"5131,37","5106,84","5128,21","5203,05","5326,28"
07/12/2020 18:00,"5113,85","5107,34","5130,34","5206,01","5328,49"
07/12/2020 17:00,"5129,87","5114,35","5132,64","5209,05","5330,71"
07/12/2020 16:00,"5087,81","5130,37","5134,47","5211,96","5332,89"
07/12/2020 15:00,"5076,79","5087,31","5134,88","5214,47","5334,92"
07/12/2020 14:00,"5079,80","5076,29","5139,64","5218,38","5337,41"
07/12/2020 13:00,"5078,80","5079,30","5145,98","5222,76","5340,04"
07/12/2020 12:00,"5117,35","5079,80","5152,64","5227,17","5342,66"
07/12/2020 11:00,"5109,34","5116,85","5159,93","5231,70","5345,30"
07/12/2020 10:00,"5137,38","5109,34","5164,23","5235,24","5347,59"
07/12/2020 9:00,"5177,44","5137,88","5169,72","5239,11","5349,99"
